,(+)-Griseofulvin,(S)-(+)-Camptothecin,Chloramphenicol,Metformin,Cell viability
12632,1.0,4.0,12.5,2.0,1.0
12633,1.0,4.0,12.5,1.0,1.0
12634,1.0,4.0,12.5,0.5,1.0
12635,1.0,4.0,12.5,0.0,1.0
12636,1.0,4.0,6.25,512.0,0.994
12637,1.0,4.0,6.25,256.0,0.997
12638,1.0,4.0,6.25,128.0,0.998
12639,1.0,4.0,6.25,64.0,1.0
12640,1.0,4.0,6.25,32.0,1.0
12641,1.0,4.0,6.25,16.0,1.0
12642,1.0,4.0,6.25,8.0,1.0
12643,1.0,4.0,6.25,4.0,1.0
12644,1.0,4.0,6.25,2.0,1.0
12645,1.0,4.0,6.25,1.0,1.0
12646,1.0,4.0,6.25,0.5,1.0
12647,1.0,4.0,6.25,0.0,1.0
12648,1.0,4.0,3.125,512.0,0.997
12649,1.0,4.0,3.125,256.0,0.996
12650,1.0,4.0,3.125,128.0,0.998
12651,1.0,4.0,3.125,64.0,0.999
12652,1.0,4.0,3.125,32.0,1.0
12653,1.0,4.0,3.125,16.0,0.999
12654,1.0,4.0,3.125,8.0,1.0
12655,1.0,4.0,3.125,4.0,1.0
12656,1.0,4.0,3.125,2.0,1.0
12657,1.0,4.0,3.125,1.0,1.0
12658,1.0,4.0,3.125,0.5,1.0
12659,1.0,4.0,3.125,0.0,1.0
12660,1.0,4.0,0.0,512.0,0.993
12661,1.0,4.0,0.0,256.0,0.996
12662,1.0,4.0,0.0,128.0,0.998
12663,1.0,4.0,0.0,64.0,1.0
12664,1.0,4.0,0.0,32.0,1.0
12665,1.0,4.0,0.0,16.0,1.0
12666,1.0,4.0,0.0,8.0,1.0
12667,1.0,4.0,0.0,4.0,1.0
12668,1.0,4.0,0.0,2.0,1.0
12669,1.0,4.0,0.0,1.0,1.0
12670,1.0,4.0,0.0,0.5,1.0
12671,1.0,4.0,0.0,0.0,1.0
12672,1.0,2.0,3200.0,512.0,0.988
12673,1.0,2.0,3200.0,256.0,0.985
12674,1.0,2.0,3200.0,128.0,0.976
12675,1.0,2.0,3200.0,64.0,0.972
12676,1.0,2.0,3200.0,32.0,0.976
12677,1.0,2.0,3200.0,16.0,0.977
12678,1.0,2.0,3200.0,8.0,0.975
12679,1.0,2.0,3200.0,4.0,0.965
12680,1.0,2.0,3200.0,2.0,0.983
12681,1.0,2.0,3200.0,1.0,0.99
12682,1.0,2.0,3200.0,0.5,0.981
12683,1.0,2.0,3200.0,0.0,0.975
12684,1.0,2.0,1600.0,512.0,0.981
12685,1.0,2.0,1600.0,256.0,0.995
12686,1.0,2.0,1600.0,128.0,0.993
12687,1.0,2.0,1600.0,64.0,0.986
12688,1.0,2.0,1600.0,32.0,0.988
12689,1.0,2.0,1600.0,16.0,0.993
12690,1.0,2.0,1600.0,8.0,0.986
12691,1.0,2.0,1600.0,4.0,0.989
12692,1.0,2.0,1600.0,2.0,0.982
12693,1.0,2.0,1600.0,1.0,0.982
12694,1.0,2.0,1600.0,0.5,0.981
12695,1.0,2.0,1600.0,0.0,0.983
12696,1.0,2.0,800.0,512.0,0.991
12697,1.0,2.0,800.0,256.0,0.99
12698,1.0,2.0,800.0,128.0,0.989
12699,1.0,2.0,800.0,64.0,0.995
12700,1.0,2.0,800.0,32.0,0.996
12701,1.0,2.0,800.0,16.0,0.992
12702,1.0,2.0,800.0,8.0,0.99
12703,1.0,2.0,800.0,4.0,0.991
12704,1.0,2.0,800.0,2.0,0.99
12705,1.0,2.0,800.0,1.0,0.991
12706,1.0,2.0,800.0,0.5,0.994
12707,1.0,2.0,800.0,0.0,0.997
12708,1.0,2.0,400.0,512.0,0.988
12709,1.0,2.0,400.0,256.0,0.995
12710,1.0,2.0,400.0,128.0,0.998
12711,1.0,2.0,400.0,64.0,0.998
12712,1.0,2.0,400.0,32.0,0.995
12713,1.0,2.0,400.0,16.0,0.996
12714,1.0,2.0,400.0,8.0,0.999
12715,1.0,2.0,400.0,4.0,0.997
12716,1.0,2.0,400.0,2.0,0.999
12717,1.0,2.0,400.0,1.0,0.996
12718,1.0,2.0,400.0,0.5,0.998
12719,1.0,2.0,400.0,0.0,0.998
12720,1.0,2.0,200.0,512.0,0.995
12721,1.0,2.0,200.0,256.0,0.995
12722,1.0,2.0,200.0,128.0,0.996
12723,1.0,2.0,200.0,64.0,0.998
12724,1.0,2.0,200.0,32.0,0.998
12725,1.0,2.0,200.0,16.0,0.999
12726,1.0,2.0,200.0,8.0,0.997
12727,1.0,2.0,200.0,4.0,0.998
12728,1.0,2.0,200.0,2.0,0.998
12729,1.0,2.0,200.0,1.0,0.998
12730,1.0,2.0,200.0,0.5,0.999
12731,1.0,2.0,200.0,0.0,0.998
12732,1.0,2.0,100.0,512.0,0.997
12733,1.0,2.0,100.0,256.0,0.998
12734,1.0,2.0,100.0,128.0,0.998
12735,1.0,2.0,100.0,64.0,0.998
12736,1.0,2.0,100.0,32.0,0.998
12737,1.0,2.0,100.0,16.0,0.999
12738,1.0,2.0,100.0,8.0,1.0
12739,1.0,2.0,100.0,4.0,0.999
12740,1.0,2.0,100.0,2.0,0.999
12741,1.0,2.0,100.0,1.0,0.999
12742,1.0,2.0,100.0,0.5,0.999
12743,1.0,2.0,100.0,0.0,0.999
12744,1.0,2.0,50.0,512.0,0.996
12745,1.0,2.0,50.0,256.0,0.997
12746,1.0,2.0,50.0,128.0,0.999
12747,1.0,2.0,50.0,64.0,0.998
12748,1.0,2.0,50.0,32.0,0.999
12749,1.0,2.0,50.0,16.0,1.0
12750,1.0,2.0,50.0,8.0,0.999
12751,1.0,2.0,50.0,4.0,1.0
12752,1.0,2.0,50.0,2.0,0.999
12753,1.0,2.0,50.0,1.0,1.0
12754,1.0,2.0,50.0,0.5,1.0
12755,1.0,2.0,50.0,0.0,0.999
12756,1.0,2.0,25.0,512.0,0.993
12757,1.0,2.0,25.0,256.0,0.997
12758,1.0,2.0,25.0,128.0,0.998
12759,1.0,2.0,25.0,64.0,0.999
12760,1.0,2.0,25.0,32.0,1.0
12761,1.0,2.0,25.0,16.0,0.999
12762,1.0,2.0,25.0,8.0,0.999
12763,1.0,2.0,25.0,4.0,1.0
12764,1.0,2.0,25.0,2.0,1.0
12765,1.0,2.0,25.0,1.0,1.0
12766,1.0,2.0,25.0,0.5,1.0
12767,1.0,2.0,25.0,0.0,1.0
12768,1.0,2.0,12.5,512.0,0.997
12769,1.0,2.0,12.5,256.0,0.999
12770,1.0,2.0,12.5,128.0,0.998
12771,1.0,2.0,12.5,64.0,0.999
12772,1.0,2.0,12.5,32.0,0.999
12773,1.0,2.0,12.5,16.0,0.999
12774,1.0,2.0,12.5,8.0,1.0
12775,1.0,2.0,12.5,4.0,1.0
12776,1.0,2.0,12.5,2.0,1.0
12777,1.0,2.0,12.5,1.0,1.0
12778,1.0,2.0,12.5,0.5,1.0
12779,1.0,2.0,12.5,0.0,1.0
12780,1.0,2.0,6.25,512.0,0.995
12781,1.0,2.0,6.25,256.0,0.997
12782,1.0,2.0,6.25,128.0,0.998
12783,1.0,2.0,6.25,64.0,0.999
12784,1.0,2.0,6.25,32.0,0.999
12785,1.0,2.0,6.25,16.0,1.0
12786,1.0,2.0,6.25,8.0,1.0
12787,1.0,2.0,6.25,4.0,1.0
12788,1.0,2.0,6.25,2.0,1.0
12789,1.0,2.0,6.25,1.0,1.0
12790,1.0,2.0,6.25,0.5,1.0
12791,1.0,2.0,6.25,0.0,1.0
12792,1.0,2.0,3.125,512.0,0.997
12793,1.0,2.0,3.125,256.0,0.996
12794,1.0,2.0,3.125,128.0,0.999
12795,1.0,2.0,3.125,64.0,1.0
12796,1.0,2.0,3.125,32.0,1.0
12797,1.0,2.0,3.125,16.0,1.0
12798,1.0,2.0,3.125,8.0,1.0
12799,1.0,2.0,3.125,4.0,1.0
12800,1.0,2.0,3.125,2.0,1.0
12801,1.0,2.0,3.125,1.0,1.0
12802,1.0,2.0,3.125,0.5,1.0
12803,1.0,2.0,3.125,0.0,1.0
12804,1.0,2.0,0.0,512.0,0.993
12805,1.0,2.0,0.0,256.0,0.999
12806,1.0,2.0,0.0,128.0,0.998
12807,1.0,2.0,0.0,64.0,0.999
12808,1.0,2.0,0.0,32.0,1.0
12809,1.0,2.0,0.0,16.0,1.0
12810,1.0,2.0,0.0,8.0,1.0
12811,1.0,2.0,0.0,4.0,1.0
12812,1.0,2.0,0.0,2.0,1.0
12813,1.0,2.0,0.0,1.0,1.0
12814,1.0,2.0,0.0,0.5,1.0
12815,1.0,2.0,0.0,0.0,1.0
12816,1.0,1.0,3200.0,512.0,0.986
12817,1.0,1.0,3200.0,256.0,0.971
12818,1.0,1.0,3200.0,128.0,0.961
12819,1.0,1.0,3200.0,64.0,0.99
12820,1.0,1.0,3200.0,32.0,0.981
12821,1.0,1.0,3200.0,16.0,0.992
12822,1.0,1.0,3200.0,8.0,0.96
12823,1.0,1.0,3200.0,4.0,0.992
12824,1.0,1.0,3200.0,2.0,0.963
12825,1.0,1.0,3200.0,1.0,0.964
12826,1.0,1.0,3200.0,0.5,0.963
12827,1.0,1.0,3200.0,0.0,0.975
12828,1.0,1.0,1600.0,512.0,0.981
12829,1.0,1.0,1600.0,256.0,0.98
12830,1.0,1.0,1600.0,128.0,0.983
12831,1.0,1.0,1600.0,64.0,0.996
12832,1.0,1.0,1600.0,32.0,0.989
12833,1.0,1.0,1600.0,16.0,0.981
12834,1.0,1.0,1600.0,8.0,0.995
12835,1.0,1.0,1600.0,4.0,0.984
12836,1.0,1.0,1600.0,2.0,0.98
12837,1.0,1.0,1600.0,1.0,0.992
12838,1.0,1.0,1600.0,0.5,0.989
12839,1.0,1.0,1600.0,0.0,0.995
12840,1.0,1.0,800.0,512.0,0.994
12841,1.0,1.0,800.0,256.0,0.987
12842,1.0,1.0,800.0,128.0,0.99
12843,1.0,1.0,800.0,64.0,0.989
12844,1.0,1.0,800.0,32.0,0.99
12845,1.0,1.0,800.0,16.0,0.992
12846,1.0,1.0,800.0,8.0,0.997
12847,1.0,1.0,800.0,4.0,0.994
12848,1.0,1.0,800.0,2.0,0.991
12849,1.0,1.0,800.0,1.0,0.991
12850,1.0,1.0,800.0,0.5,0.992
12851,1.0,1.0,800.0,0.0,0.991
12852,1.0,1.0,400.0,512.0,0.99
12853,1.0,1.0,400.0,256.0,0.996
12854,1.0,1.0,400.0,128.0,0.998
12855,1.0,1.0,400.0,64.0,0.997
12856,1.0,1.0,400.0,32.0,0.997
12857,1.0,1.0,400.0,16.0,0.995
12858,1.0,1.0,400.0,8.0,0.999
12859,1.0,1.0,400.0,4.0,0.997
12860,1.0,1.0,400.0,2.0,0.995
12861,1.0,1.0,400.0,1.0,0.998
12862,1.0,1.0,400.0,0.5,0.998
12863,1.0,1.0,400.0,0.0,0.998
12864,1.0,1.0,200.0,512.0,0.993
12865,1.0,1.0,200.0,256.0,0.998
12866,1.0,1.0,200.0,128.0,0.998
12867,1.0,1.0,200.0,64.0,0.998
12868,1.0,1.0,200.0,32.0,0.999
12869,1.0,1.0,200.0,16.0,0.999
12870,1.0,1.0,200.0,8.0,0.998
12871,1.0,1.0,200.0,4.0,0.999
12872,1.0,1.0,200.0,2.0,0.999
12873,1.0,1.0,200.0,1.0,0.997
12874,1.0,1.0,200.0,0.5,0.998
12875,1.0,1.0,200.0,0.0,0.998
12876,1.0,1.0,100.0,512.0,0.995
12877,1.0,1.0,100.0,256.0,0.998
12878,1.0,1.0,100.0,128.0,0.999
12879,1.0,1.0,100.0,64.0,0.999
12880,1.0,1.0,100.0,32.0,0.999
12881,1.0,1.0,100.0,16.0,1.0
12882,1.0,1.0,100.0,8.0,0.999
12883,1.0,1.0,100.0,4.0,0.999
12884,1.0,1.0,100.0,2.0,0.998
12885,1.0,1.0,100.0,1.0,0.998
12886,1.0,1.0,100.0,0.5,1.0
12887,1.0,1.0,100.0,0.0,0.999
12888,1.0,1.0,50.0,512.0,0.994
12889,1.0,1.0,50.0,256.0,0.997
12890,1.0,1.0,50.0,128.0,0.999
12891,1.0,1.0,50.0,64.0,0.998
12892,1.0,1.0,50.0,32.0,0.999
12893,1.0,1.0,50.0,16.0,0.999
12894,1.0,1.0,50.0,8.0,0.999
12895,1.0,1.0,50.0,4.0,0.999
12896,1.0,1.0,50.0,2.0,0.999
12897,1.0,1.0,50.0,1.0,1.0
12898,1.0,1.0,50.0,0.5,0.999
12899,1.0,1.0,50.0,0.0,1.0
12900,1.0,1.0,25.0,512.0,0.993
12901,1.0,1.0,25.0,256.0,0.998
12902,1.0,1.0,25.0,128.0,0.999
12903,1.0,1.0,25.0,64.0,0.999
12904,1.0,1.0,25.0,32.0,0.999
12905,1.0,1.0,25.0,16.0,0.999
12906,1.0,1.0,25.0,8.0,0.999
12907,1.0,1.0,25.0,4.0,1.0
12908,1.0,1.0,25.0,2.0,1.0
12909,1.0,1.0,25.0,1.0,0.999
12910,1.0,1.0,25.0,0.5,1.0
12911,1.0,1.0,25.0,0.0,0.999
12912,1.0,1.0,12.5,512.0,0.993
12913,1.0,1.0,12.5,256.0,0.998
12914,1.0,1.0,12.5,128.0,0.998
12915,1.0,1.0,12.5,64.0,0.999
12916,1.0,1.0,12.5,32.0,1.0
12917,1.0,1.0,12.5,16.0,1.0
12918,1.0,1.0,12.5,8.0,0.999
12919,1.0,1.0,12.5,4.0,1.0
12920,1.0,1.0,12.5,2.0,1.0
12921,1.0,1.0,12.5,1.0,1.0
12922,1.0,1.0,12.5,0.5,1.0
12923,1.0,1.0,12.5,0.0,1.0
12924,1.0,1.0,6.25,512.0,0.994
12925,1.0,1.0,6.25,256.0,0.996
12926,1.0,1.0,6.25,128.0,0.998
12927,1.0,1.0,6.25,64.0,0.999
12928,1.0,1.0,6.25,32.0,1.0
12929,1.0,1.0,6.25,16.0,1.0
12930,1.0,1.0,6.25,8.0,1.0
12931,1.0,1.0,6.25,4.0,1.0
12932,1.0,1.0,6.25,2.0,1.0
12933,1.0,1.0,6.25,1.0,1.0
12934,1.0,1.0,6.25,0.5,1.0
12935,1.0,1.0,6.25,0.0,1.0
12936,1.0,1.0,3.125,512.0,0.993
12937,1.0,1.0,3.125,256.0,0.997
12938,1.0,1.0,3.125,128.0,0.999
12939,1.0,1.0,3.125,64.0,0.999
12940,1.0,1.0,3.125,32.0,0.999
12941,1.0,1.0,3.125,16.0,1.0
12942,1.0,1.0,3.125,8.0,1.0
12943,1.0,1.0,3.125,4.0,1.0
12944,1.0,1.0,3.125,2.0,1.0
12945,1.0,1.0,3.125,1.0,1.0
12946,1.0,1.0,3.125,0.5,1.0
12947,1.0,1.0,3.125,0.0,1.0
12948,1.0,1.0,0.0,512.0,0.996
12949,1.0,1.0,0.0,256.0,0.998
12950,1.0,1.0,0.0,128.0,0.999
12951,1.0,1.0,0.0,64.0,0.999
12952,1.0,1.0,0.0,32.0,1.0
12953,1.0,1.0,0.0,16.0,1.0
12954,1.0,1.0,0.0,8.0,1.0
12955,1.0,1.0,0.0,4.0,1.0
12956,1.0,1.0,0.0,2.0,1.0
12957,1.0,1.0,0.0,1.0,1.0
12958,1.0,1.0,0.0,0.5,1.0
12959,1.0,1.0,0.0,0.0,1.0
12960,1.0,0.5,3200.0,512.0,0.985
12961,1.0,0.5,3200.0,256.0,0.958
12962,1.0,0.5,3200.0,128.0,0.99
12963,1.0,0.5,3200.0,64.0,0.98
12964,1.0,0.5,3200.0,32.0,0.989
12965,1.0,0.5,3200.0,16.0,0.975
12966,1.0,0.5,3200.0,8.0,0.968
12967,1.0,0.5,3200.0,4.0,0.979
12968,1.0,0.5,3200.0,2.0,0.974
12969,1.0,0.5,3200.0,1.0,0.989
12970,1.0,0.5,3200.0,0.5,0.992
12971,1.0,0.5,3200.0,0.0,0.966
12972,1.0,0.5,1600.0,512.0,0.984
12973,1.0,0.5,1600.0,256.0,0.982
12974,1.0,0.5,1600.0,128.0,0.992
12975,1.0,0.5,1600.0,64.0,0.992
12976,1.0,0.5,1600.0,32.0,0.991
12977,1.0,0.5,1600.0,16.0,0.981
12978,1.0,0.5,1600.0,8.0,0.99
12979,1.0,0.5,1600.0,4.0,0.993
12980,1.0,0.5,1600.0,2.0,0.994
12981,1.0,0.5,1600.0,1.0,0.98
12982,1.0,0.5,1600.0,0.5,0.993
12983,1.0,0.5,1600.0,0.0,0.986
12984,1.0,0.5,800.0,512.0,0.984
12985,1.0,0.5,800.0,256.0,0.992
12986,1.0,0.5,800.0,128.0,0.992
12987,1.0,0.5,800.0,64.0,0.995
12988,1.0,0.5,800.0,32.0,0.997
12989,1.0,0.5,800.0,16.0,0.991
12990,1.0,0.5,800.0,8.0,0.998
12991,1.0,0.5,800.0,4.0,0.997
12992,1.0,0.5,800.0,2.0,0.998
12993,1.0,0.5,800.0,1.0,0.997
12994,1.0,0.5,800.0,0.5,0.995
12995,1.0,0.5,800.0,0.0,0.992
12996,1.0,0.5,400.0,512.0,0.99
12997,1.0,0.5,400.0,256.0,0.992
12998,1.0,0.5,400.0,128.0,0.996
12999,1.0,0.5,400.0,64.0,0.996
13000,1.0,0.5,400.0,32.0,0.996
13001,1.0,0.5,400.0,16.0,0.997
13002,1.0,0.5,400.0,8.0,0.997
13003,1.0,0.5,400.0,4.0,0.998
13004,1.0,0.5,400.0,2.0,0.995
13005,1.0,0.5,400.0,1.0,0.999
13006,1.0,0.5,400.0,0.5,0.999
13007,1.0,0.5,400.0,0.0,0.998
13008,1.0,0.5,200.0,512.0,0.991
13009,1.0,0.5,200.0,256.0,0.997
13010,1.0,0.5,200.0,128.0,0.998
13011,1.0,0.5,200.0,64.0,0.999
13012,1.0,0.5,200.0,32.0,0.998
13013,1.0,0.5,200.0,16.0,0.997
13014,1.0,0.5,200.0,8.0,0.999
13015,1.0,0.5,200.0,4.0,0.999
13016,1.0,0.5,200.0,2.0,0.998
13017,1.0,0.5,200.0,1.0,0.998
13018,1.0,0.5,200.0,0.5,0.999
13019,1.0,0.5,200.0,0.0,0.999
13020,1.0,0.5,100.0,512.0,0.994
13021,1.0,0.5,100.0,256.0,0.995
13022,1.0,0.5,100.0,128.0,0.998
13023,1.0,0.5,100.0,64.0,0.999
13024,1.0,0.5,100.0,32.0,0.998
13025,1.0,0.5,100.0,16.0,1.0
13026,1.0,0.5,100.0,8.0,0.999
13027,1.0,0.5,100.0,4.0,0.999
13028,1.0,0.5,100.0,2.0,0.999
13029,1.0,0.5,100.0,1.0,0.999
13030,1.0,0.5,100.0,0.5,0.999
13031,1.0,0.5,100.0,0.0,1.0
13032,1.0,0.5,50.0,512.0,0.997
13033,1.0,0.5,50.0,256.0,0.996
13034,1.0,0.5,50.0,128.0,0.999
13035,1.0,0.5,50.0,64.0,0.999
13036,1.0,0.5,50.0,32.0,0.999
13037,1.0,0.5,50.0,16.0,0.999
13038,1.0,0.5,50.0,8.0,0.999
13039,1.0,0.5,50.0,4.0,1.0
13040,1.0,0.5,50.0,2.0,0.999
13041,1.0,0.5,50.0,1.0,1.0
13042,1.0,0.5,50.0,0.5,1.0
13043,1.0,0.5,50.0,0.0,0.999
13044,1.0,0.5,25.0,512.0,0.993
13045,1.0,0.5,25.0,256.0,0.998
13046,1.0,0.5,25.0,128.0,0.998
13047,1.0,0.5,25.0,64.0,0.999
13048,1.0,0.5,25.0,32.0,0.999
13049,1.0,0.5,25.0,16.0,1.0
13050,1.0,0.5,25.0,8.0,1.0
13051,1.0,0.5,25.0,4.0,1.0
13052,1.0,0.5,25.0,2.0,1.0
13053,1.0,0.5,25.0,1.0,1.0
13054,1.0,0.5,25.0,0.5,1.0
13055,1.0,0.5,25.0,0.0,0.999
13056,1.0,0.5,12.5,512.0,0.994
13057,1.0,0.5,12.5,256.0,0.997
13058,1.0,0.5,12.5,128.0,0.999
13059,1.0,0.5,12.5,64.0,0.999
13060,1.0,0.5,12.5,32.0,1.0
13061,1.0,0.5,12.5,16.0,1.0
13062,1.0,0.5,12.5,8.0,1.0
13063,1.0,0.5,12.5,4.0,1.0
13064,1.0,0.5,12.5,2.0,1.0
13065,1.0,0.5,12.5,1.0,1.0
13066,1.0,0.5,12.5,0.5,1.0
13067,1.0,0.5,12.5,0.0,1.0
13068,1.0,0.5,6.25,512.0,0.997
13069,1.0,0.5,6.25,256.0,0.998
13070,1.0,0.5,6.25,128.0,0.999
13071,1.0,0.5,6.25,64.0,1.0
13072,1.0,0.5,6.25,32.0,0.999
13073,1.0,0.5,6.25,16.0,1.0
13074,1.0,0.5,6.25,8.0,1.0
13075,1.0,0.5,6.25,4.0,1.0
13076,1.0,0.5,6.25,2.0,1.0
13077,1.0,0.5,6.25,1.0,1.0
13078,1.0,0.5,6.25,0.5,1.0
13079,1.0,0.5,6.25,0.0,1.0
13080,1.0,0.5,3.125,512.0,0.996
13081,1.0,0.5,3.125,256.0,0.996
13082,1.0,0.5,3.125,128.0,0.998
13083,1.0,0.5,3.125,64.0,1.0
13084,1.0,0.5,3.125,32.0,0.999
13085,1.0,0.5,3.125,16.0,1.0
13086,1.0,0.5,3.125,8.0,1.0
13087,1.0,0.5,3.125,4.0,1.0
13088,1.0,0.5,3.125,2.0,1.0
13089,1.0,0.5,3.125,1.0,1.0
13090,1.0,0.5,3.125,0.5,1.0
13091,1.0,0.5,3.125,0.0,1.0
13092,1.0,0.5,0.0,512.0,0.994
13093,1.0,0.5,0.0,256.0,0.998
13094,1.0,0.5,0.0,128.0,0.999
13095,1.0,0.5,0.0,64.0,0.999
13096,1.0,0.5,0.0,32.0,1.0
13097,1.0,0.5,0.0,16.0,1.0
13098,1.0,0.5,0.0,8.0,1.0
13099,1.0,0.5,0.0,4.0,1.0
13100,1.0,0.5,0.0,2.0,1.0
13101,1.0,0.5,0.0,1.0,1.0
13102,1.0,0.5,0.0,0.5,1.0
13103,1.0,0.5,0.0,0.0,1.0
13104,1.0,0.25,3200.0,512.0,0.971
13105,1.0,0.25,3200.0,256.0,0.979
13106,1.0,0.25,3200.0,128.0,0.99
13107,1.0,0.25,3200.0,64.0,0.965
13108,1.0,0.25,3200.0,32.0,0.967
13109,1.0,0.25,3200.0,16.0,0.969
13110,1.0,0.25,3200.0,8.0,0.974
13111,1.0,0.25,3200.0,4.0,0.992
13112,1.0,0.25,3200.0,2.0,0.992
13113,1.0,0.25,3200.0,1.0,0.962
13114,1.0,0.25,3200.0,0.5,0.969
13115,1.0,0.25,3200.0,0.0,0.972
13116,1.0,0.25,1600.0,512.0,0.991
13117,1.0,0.25,1600.0,256.0,0.985
13118,1.0,0.25,1600.0,128.0,0.985
13119,1.0,0.25,1600.0,64.0,0.982
13120,1.0,0.25,1600.0,32.0,0.984
13121,1.0,0.25,1600.0,16.0,0.986
13122,1.0,0.25,1600.0,8.0,0.994
13123,1.0,0.25,1600.0,4.0,0.995
13124,1.0,0.25,1600.0,2.0,0.991
13125,1.0,0.25,1600.0,1.0,0.984
13126,1.0,0.25,1600.0,0.5,0.995
13127,1.0,0.25,1600.0,0.0,0.981
13128,1.0,0.25,800.0,512.0,0.987
13129,1.0,0.25,800.0,256.0,0.991
13130,1.0,0.25,800.0,128.0,0.994
13131,1.0,0.25,800.0,64.0,0.99
13132,1.0,0.25,800.0,32.0,0.995
13133,1.0,0.25,800.0,16.0,0.996
13134,1.0,0.25,800.0,8.0,0.993
13135,1.0,0.25,800.0,4.0,0.997
13136,1.0,0.25,800.0,2.0,0.997
13137,1.0,0.25,800.0,1.0,0.991
13138,1.0,0.25,800.0,0.5,0.993
13139,1.0,0.25,800.0,0.0,0.99
13140,1.0,0.25,400.0,512.0,0.991
13141,1.0,0.25,400.0,256.0,0.996
13142,1.0,0.25,400.0,128.0,0.995
13143,1.0,0.25,400.0,64.0,0.994
13144,1.0,0.25,400.0,32.0,0.995
13145,1.0,0.25,400.0,16.0,0.999
13146,1.0,0.25,400.0,8.0,0.995
13147,1.0,0.25,400.0,4.0,0.998
13148,1.0,0.25,400.0,2.0,0.998
13149,1.0,0.25,400.0,1.0,0.996
13150,1.0,0.25,400.0,0.5,0.995
13151,1.0,0.25,400.0,0.0,0.999
13152,1.0,0.25,200.0,512.0,0.992
13153,1.0,0.25,200.0,256.0,0.994
13154,1.0,0.25,200.0,128.0,0.998
13155,1.0,0.25,200.0,64.0,0.997
13156,1.0,0.25,200.0,32.0,0.997
13157,1.0,0.25,200.0,16.0,0.999
13158,1.0,0.25,200.0,8.0,0.999
13159,1.0,0.25,200.0,4.0,0.998
13160,1.0,0.25,200.0,2.0,0.997
13161,1.0,0.25,200.0,1.0,0.998
13162,1.0,0.25,200.0,0.5,0.998
13163,1.0,0.25,200.0,0.0,0.999
13164,1.0,0.25,100.0,512.0,0.992
13165,1.0,0.25,100.0,256.0,0.997
13166,1.0,0.25,100.0,128.0,0.999
13167,1.0,0.25,100.0,64.0,0.998
13168,1.0,0.25,100.0,32.0,0.999
13169,1.0,0.25,100.0,16.0,0.998
13170,1.0,0.25,100.0,8.0,0.999
13171,1.0,0.25,100.0,4.0,0.999
13172,1.0,0.25,100.0,2.0,1.0
13173,1.0,0.25,100.0,1.0,1.0
13174,1.0,0.25,100.0,0.5,0.999
13175,1.0,0.25,100.0,0.0,0.999
13176,1.0,0.25,50.0,512.0,0.996
13177,1.0,0.25,50.0,256.0,0.997
13178,1.0,0.25,50.0,128.0,0.999
13179,1.0,0.25,50.0,64.0,0.999
13180,1.0,0.25,50.0,32.0,0.999
13181,1.0,0.25,50.0,16.0,1.0
13182,1.0,0.25,50.0,8.0,0.999
13183,1.0,0.25,50.0,4.0,1.0
13184,1.0,0.25,50.0,2.0,0.999
13185,1.0,0.25,50.0,1.0,1.0
13186,1.0,0.25,50.0,0.5,1.0
13187,1.0,0.25,50.0,0.0,0.999
13188,1.0,0.25,25.0,512.0,0.994
13189,1.0,0.25,25.0,256.0,0.998
13190,1.0,0.25,25.0,128.0,0.999
13191,1.0,0.25,25.0,64.0,0.999
13192,1.0,0.25,25.0,32.0,0.999
13193,1.0,0.25,25.0,16.0,0.999
13194,1.0,0.25,25.0,8.0,1.0
13195,1.0,0.25,25.0,4.0,1.0
13196,1.0,0.25,25.0,2.0,1.0
13197,1.0,0.25,25.0,1.0,1.0
13198,1.0,0.25,25.0,0.5,0.999
13199,1.0,0.25,25.0,0.0,1.0
13200,1.0,0.25,12.5,512.0,0.998
13201,1.0,0.25,12.5,256.0,0.998
13202,1.0,0.25,12.5,128.0,0.998
13203,1.0,0.25,12.5,64.0,0.999
13204,1.0,0.25,12.5,32.0,1.0
13205,1.0,0.25,12.5,16.0,1.0
13206,1.0,0.25,12.5,8.0,1.0
13207,1.0,0.25,12.5,4.0,1.0
13208,1.0,0.25,12.5,2.0,1.0
13209,1.0,0.25,12.5,1.0,1.0
13210,1.0,0.25,12.5,0.5,1.0
13211,1.0,0.25,12.5,0.0,1.0
13212,1.0,0.25,6.25,512.0,0.996
13213,1.0,0.25,6.25,256.0,0.999
13214,1.0,0.25,6.25,128.0,0.998
13215,1.0,0.25,6.25,64.0,0.999
13216,1.0,0.25,6.25,32.0,1.0
13217,1.0,0.25,6.25,16.0,1.0
13218,1.0,0.25,6.25,8.0,1.0
13219,1.0,0.25,6.25,4.0,1.0
13220,1.0,0.25,6.25,2.0,1.0
13221,1.0,0.25,6.25,1.0,1.0
13222,1.0,0.25,6.25,0.5,1.0
13223,1.0,0.25,6.25,0.0,1.0
13224,1.0,0.25,3.125,512.0,0.995
13225,1.0,0.25,3.125,256.0,0.997
13226,1.0,0.25,3.125,128.0,0.999
13227,1.0,0.25,3.125,64.0,0.999
13228,1.0,0.25,3.125,32.0,1.0
13229,1.0,0.25,3.125,16.0,1.0
13230,1.0,0.25,3.125,8.0,1.0
13231,1.0,0.25,3.125,4.0,1.0
13232,1.0,0.25,3.125,2.0,1.0
13233,1.0,0.25,3.125,1.0,1.0
